VARIABLES= "X","Y","Z","CP"
-0.4067 0.0000 -0.9135 -2.1859
-0.4446 0.0000 -0.8957 -2.0599
-0.4818 0.0000 -0.8763 -1.9257
-0.5180 0.0000 -0.8554 -1.7843
-0.5534 0.0000 -0.8329 -1.6366
-0.5878 0.0000 -0.8090 -1.4838
-0.6211 0.0000 -0.7837 -1.3268
-0.6534 0.0000 -0.7570 -1.1669
-0.6845 0.0000 -0.7290 -1.0051
-0.7145 0.0000 -0.6997 -0.8427
-0.7431 0.0000 -0.6691 -0.6808
-0.7705 0.0000 -0.6374 -0.5206
-0.7965 0.0000 -0.6046 -0.3631
-0.8211 0.0000 -0.5707 -0.2096
-0.8443 0.0000 -0.5358 -0.0612
-0.8660 0.0000 -0.5000 0.0811
-0.8862 0.0000 -0.4633 0.2163
-0.9048 0.0000 -0.4258 0.3433
-0.9219 0.0000 -0.3875 0.4612
-0.9373 0.0000 -0.3486 0.5693
-0.9511 0.0000 -0.3090 0.6666
-0.9632 0.0000 -0.2689 0.7525
-0.9736 0.0000 -0.2284 0.8263
-0.9823 0.0000 -0.1874 0.8875
-0.9893 0.0000 -0.1461 0.9357
-0.9945 0.0000 -0.1045 0.9703
-0.9980 0.0000 -0.0628 0.9913
-0.9998 0.0000 -0.0209 0.9982
-0.9998 0.0000 0.0209 0.9912
-0.9980 0.0000 0.0628 0.9702
-0.9945 0.0000 0.1045 0.9353
-0.9893 0.0000 0.1461 0.8867
-0.9823 0.0000 0.1874 0.8248
-0.9736 0.0000 0.2284 0.7499
-0.9632 0.0000 0.2689 0.6624
-0.9511 0.0000 0.3090 0.5631
-0.9373 0.0000 0.3486 0.4525
-0.9219 0.0000 0.3875 0.3315
-0.9048 0.0000 0.4258 0.2007
-0.8862 0.0000 0.4633 0.0611
-0.8660 0.0000 0.5000 -0.0864
-0.8443 0.0000 0.5358 -0.2407
-0.8211 0.0000 0.5707 -0.4008
-0.7965 0.0000 0.6046 -0.5656
-0.7705 0.0000 0.6374 -0.7341
-0.7431 0.0000 0.6691 -0.9049
-0.7145 0.0000 0.6997 -1.0771
-0.6845 0.0000 0.7290 -1.2493
-0.6534 0.0000 0.7570 -1.4204
-0.6211 0.0000 0.7837 -1.5893
-0.5878 0.0000 0.8090 -1.7547
-0.5534 0.0000 0.8329 -1.9156
-0.5180 0.0000 0.8554 -2.0708
-0.4818 0.0000 0.8763 -2.2192
-0.4446 0.0000 0.8957 -2.3599
-0.4067 0.0000 0.9135 -2.4918
-0.3681 0.0000 0.9298 -2.6141
-0.3289 0.0000 0.9444 -2.7259
-0.2890 0.0000 0.9573 -2.8265
-0.2487 0.0000 0.9686 -2.9150
-0.2079 0.0000 0.9781 -2.9910
-0.1668 0.0000 0.9860 -3.0540
-0.1253 0.0000 0.9921 -3.1034
-0.0837 0.0000 0.9965 -3.1389
-0.0419 0.0000 0.9991 -3.1603
0.0000 0.0000 1.0000 -3.1675
0.0419 0.0000 0.9991 -3.1603
0.0837 0.0000 0.9965 -3.1389
0.1253 0.0000 0.9921 -3.1034
0.1668 0.0000 0.9860 -3.0540
0.2079 0.0000 0.9781 -2.9910
0.2487 0.0000 0.9686 -2.9150
0.2890 0.0000 0.9573 -2.8265
0.3289 0.0000 0.9444 -2.7259
0.3681 0.0000 0.9298 -2.6141
0.4067 0.0000 0.9135 -2.4918
0.4446 0.0000 0.8957 -2.3599
0.4818 0.0000 0.8763 -2.2192
0.5180 0.0000 0.8554 -2.0708
0.5534 0.0000 0.8329 -1.9156
0.5878 0.0000 0.8090 -1.7547
0.6211 0.0000 0.7837 -1.5893
0.6534 0.0000 0.7570 -1.4204
0.6845 0.0000 0.7290 -1.2493
0.7145 0.0000 0.6997 -1.0771
0.7431 0.0000 0.6691 -0.9049
0.7705 0.0000 0.6374 -0.7341
0.7965 0.0000 0.6046 -0.5656
0.8211 0.0000 0.5707 -0.4008
0.8443 0.0000 0.5358 -0.2407
0.8660 0.0000 0.5000 -0.0864
0.8862 0.0000 0.4633 0.0611
0.9048 0.0000 0.4258 0.2007
0.9219 0.0000 0.3875 0.3315
0.9373 0.0000 0.3486 0.4525
0.9511 0.0000 0.3090 0.5631
0.9632 0.0000 0.2689 0.6624
0.9736 0.0000 0.2284 0.7499
0.9823 0.0000 0.1874 0.8248
0.9893 0.0000 0.1461 0.8867
0.9945 0.0000 0.1045 0.9353
0.9980 0.0000 0.0628 0.9702
0.9998 0.0000 0.0209 0.9912
0.9998 0.0000 -0.0209 0.9982
